Zipcode,Population,Median Age, Household Income ,Per Capita Income,Poverty Count,Poverty Rate
72943,2276,45.9," 34,213 ",24222,528,23.19859402
72944,3555,42.3," 50,781 ",19447,460,12.9395218
72945,215,45," 30,000 ",18159,86,40
72946,3536,50.3," 48,114 ",22287,395,11.17081448
72947,4613,37.2," 36,204 ",17643,1228,26.62042055
72948,385,47.9," (666,666,666)",15579,45,11.68831169
72949,8907,43.5," 38,618 ",20557,1862,20.90490625
72950,323,46," 39,417 ",18620,80,24.76780186
72951,981,46.1," 37,285 ",23362,62,6.320081549
72952,2941,37.2," 31,618 ",15525,888,30.19381163
72955,252,61.6," (666,666,666)",13177,63,25
72956,34520,37.7," 41,026 ",21370,6622,19.18308227
72958,7354,39.7," 36,302 ",17414,1689,22.96709274
72959,3043,36.7," 41,641 ",20899,586,19.25731186
73002,957,42.2," 51,806 ",25503,164,17.1368861
73003,23764,32," 62,936 ",29647,3024,12.72513045
73004,1020,34.5," 55,000 ",28481,114,11.17647059
73005,9599,35.1," 33,974 ",20089,2676,27.87790395
73006,3373,43.8," 41,285 ",21727,566,16.78031426
73007,2105,41.8," 69,375 ",54066,234,11.11638955
73008,20437,35.4," 45,340 ",22812,3090,15.11963595
73009,1289,43.8," 42,788 ",22619,160,12.41272304
73010,19057,37.6," 61,855 ",26005,1580,8.290916724
73011,402,47.9," 44,306 ",28197,80,19.90049751
73012,33160,32.9," 96,222 ",41317,882,2.659831122
73013,49641,34.4," 77,908 ",40300,3150,6.345561129
73014,2106,39.5," 59,150 ",28539,311,14.76733143
73015,3030,36.4," 30,905 ",17170,768,25.34653465
73016,1751,36.2," 66,339 ",30763,109,6.225014278
73017,1722,40.9," 42,159 ",21480,268,15.56329849
73018,20244,37.2," 43,507 ",23882,3581,17.68919186
73019,0,-666666666," (666,666,666)",-666666666,0,
73020,22562,40.1," 72,500 ",31717,1418,6.284903821
73021,247,57.9," 67,500 ",32548,25,10.12145749
73024,797,56.3," 52,344 ",26378,62,7.779171895
73025,12148,40.3," 129,442 ",55802,210,1.728679618
73026,10574,47.5," 70,982 ",38980,1157,10.94193304
73027,1400,40.6," 45,500 ",25034,212,15.14285714
73028,3710,45.8," 45,054 ",27606,492,13.26145553
73029,1625,37," 37,917 ",18313,291,17.90769231
73030,4370,39.8," 51,684 ",22507,418,9.565217391
73032,260,37.8," 45,938 ",19020,23,8.846153846
73033,418,36.8," 28,750 ",16739,121,28.94736842
73034,45033,35.3," 75,444 ",40297,4140,9.193258277
73036,20271,35.9," 48,805 ",22923,2879,14.20255537
73038,1882,43.5," 36,146 ",21210,414,21.9978746
73040,1766,34.6," 39,940 ",20557,395,22.36693092
73041,244,50.9," 55,000 ",42476,34,13.93442623
73042,1099,39.9," 54,531 ",24101,160,14.55868972
73043,161,58.9," 29,470 ",25350,44,27.32919255
73044,21713,39.5," 47,658 ",22558,3615,16.64901211
73045,10529,41.6," 56,618 ",26117,847,8.044448666
73047,5069,34.2," 54,143 ",21350,592,11.67883212
73048,2197,35.7," 55,625 ",26585,216,9.83158853
73049,6333,39," 59,821 ",29425,671,10.59529449
73050,834,20.5," 60,313 ",6597,65,7.793764988
73051,9892,39," 47,547 ",16918,1025,10.36190861
73052,6562,39.3," 42,149 ",23348,1110,16.91557452
73053,720,40.4," 46,875 ",21785,99,13.75
73054,3935,42.2," 51,758 ",26850,495,12.5794155
73055,9910,43.3," 50,437 ",26158,1250,12.6135217
73056,496,42.7," 56,750 ",22194,83,16.73387097
73057,2293,39," 35,903 ",21942,422,18.40383777
73058,304,54.1," (666,666,666)",35172,23,7.565789474
73059,2604,44.1," 49,185 ",25884,326,12.51920123
73061,1781,37.6," 66,250 ",32684,122,6.850084222
73062,1401,47.2," 31,744 ",22564,386,27.55174875
73063,695,44.8," 41,000 ",19195,190,27.3381295
73064,22545,38.5," 70,401 ",28801,1433,6.356176536
73065,7521,39.3," 71,585 ",31547,357,4.746709214
73066,323,38.1," 31,705 ",15722,125,38.6996904
73067,2276,41.9," 60,214 ",30358,170,7.469244288
73068,12225,36.5," 50,739 ",21858,1506,12.3190184
73069,24757,30.9," 43,907 ",25179,4432,17.90200751
73071,40061,29.1," 48,682 ",25009,8319,20.76583211
73072,47331,28.3," 63,108 ",30834,5993,12.66189178
73073,618,39.5," 62,273 ",28597,35,5.663430421
73074,1053,37.7," 41,250 ",20746,145,13.77018044
73075,9278,37.8," 44,078 ",21683,1749,18.85104548
73077,6780,43.8," 49,938 ",27726,838,12.35988201
73078,9486,35.9," 81,946 ",31594,274,2.888467215
73079,540,34.1," 55,179 ",21102,49,9.074074074
73080,9438,39," 52,569 ",25345,1295,13.72112736
73082,2887,39," 37,176 ",20249,451,15.62175268
73084,7053,42.4," 33,448 ",18998,1671,23.69204594
73086,8592,43.3," 51,683 ",25309,1343,15.63081937
73089,12477,39.3," 72,480 ",30596,750,6.011060351
73090,1072,41.7," 60,104 ",28559,63,5.876865672
73092,1009,33.4," 41,417 ",21826,164,16.25371655
73093,2848,34.7," 71,750 ",30252,102,3.581460674
73095,1955,41.6," 42,034 ",21732,280,14.32225064
73096,14438,25.4," 45,430 ",23201,2343,16.22800942
73097,100,41.2," 38,819 ",22386,17,17
73098,4517,41.3," 41,602 ",23162,866,19.17201683
73099,64418,35.1," 68,702 ",30425,4259,6.611506101
73102,5308,32.3," 47,664 ",22618,263,4.95478523
73103,4763,33.1," 48,730 ",41619,749,15.72538316
73104,2234,30," 50,994 ",41003,562,25.15666965
73105,5693,34.7," 34,750 ",25507,1327,23.30932724
73106,13017,31.4," 33,797 ",18358,4118,31.63555351
73107,26458,32.9," 39,468 ",21144,6568,24.82424975
73108,14641,27.2," 26,547 ",11208,6630,45.28379209
73109,21718,29.8," 30,706 ",12693,6401,29.473248
73110,34158,32.2," 39,777 ",21155,6783,19.85772001
73111,10837,43.3," 25,081 ",17374,3640,33.58863154
73112,32114,37.2," 42,237 ",29429,6039,18.80488261
73114,18372,29.4," 34,322 ",18725,6231,33.91574135
73115,21449,36," 42,736 ",19905,3663,17.07771924
73116,9465,42.7," 71,090 ",63579,647,6.835710512
73117,5595,35.3," 19,771 ",13600,2091,37.37265416
73118,14072,34.6," 51,784 ",36547,2008,14.26947129
73119,33016,27.4," 31,138 ",12847,11396,34.51659801
73120,36336,37.1," 47,685 ",37371,4366,12.01563188
73121,3218,50.7," 51,618 ",29659,329,10.22374145
73122,13849,35.6," 44,103 ",23314,2310,16.67990469
73127,25856,30.2," 34,240 ",16913,6916,26.74814356
73128,4934,31.6," 70,565 ",25307,327,6.627482773
73129,18534,30," 27,689 ",13428,6690,36.09582389
73130,20236,39.3," 60,175 ",27941,1503,7.427357185
73131,3331,43.5," 68,750 ",45542,315,9.456619634
73132,27509,35.4," 51,979 ",26984,4418,16.06019848
73134,4634,35.2," 61,311 ",38782,309,6.668105309
73135,22049,33.2," 53,695 ",23290,4457,20.21406867
73139,18087,32.1," 40,182 ",20700,4418,24.42638359
73141,2580,34.9," 36,211 ",18936,495,19.18604651
73142,12781,35," 61,740 ",47773,1359,10.63297082
73145,3117,22.3," 60,114 ",19901,62,1.989092076
73149,5038,34.1," 34,736 ",15782,1540,30.56768559
73150,4582,48.3," 80,357 ",34418,389,8.489742471
73151,1525,48.4," 152,875 ",63729,57,3.737704918
73159,32273,35.2," 45,027 ",20929,4192,12.98918601
73160,57199,32.9," 58,351 ",26768,5546,9.695973706
73162,29086,42.8," 69,437 ",35117,1818,6.25042976
73165,6437,42.6," 78,281 ",35323,554,8.606493708
73169,2308,31.6," 64,449 ",25010,162,7.019064125
73170,37866,38.6," 84,474 ",36375,1572,4.15148154
73173,2126,33.9," 90,114 ",37328,122,5.738476011
73179,4699,32.8," 90,505 ",34595,62,1.319429666
73401,36146,38.1," 48,241 ",25255,5599,15.4899574
73425,26,58.4," (666,666,666)",26592,14,53.84615385
73430,1335,45.6," 62,589 ",23152,107,8.014981273
73432,1124,39.4," 49,250 ",20692,189,16.81494662
73433,2917,40.8," 48,152 ",25174,425,14.56976346
73434,531,39.4," 48,036 ",21166,141,26.55367232
73437,83,43.4," 36,042 ",14688,8,9.638554217
73438,3592,38.8," 40,313 ",21393,601,16.73162584
73439,7521,50," 41,954 ",23318,1546,20.55577716
73440,304,51.5," 35,179 ",16483,17,5.592105263
73441,113,47.9," 15,000 ",11580,52,46.01769912
73442,333,46.1," 52,500 ",38124,21,6.306306306
73443,3727,35.5," 40,673 ",19511,409,10.97397371
73444,98,43.8," 2,499 ",16996,40,40.81632653
73446,8254,36.7," 44,631 ",19822,1050,12.72110492
73447,1349,38.6," 46,932 ",18866,202,14.97405486
73448,6157,35.5," 45,786 ",19606,811,13.17199935
73449,2789,46.6," 45,321 ",22500,444,15.91968447
73450,1362,46," 49,375 ",23106,192,14.0969163
73453,514,45.6," 56,750 ",27482,40,7.782101167
73455,588,43," 34,688 ",21248,134,22.78911565
73456,2119,38.6," 38,405 ",19125,431,20.33978292
73458,894,40.7," 32,500 ",20817,155,17.33780761
73459,1149,40.9," 38,690 ",18159,158,13.7510879
73460,4656,37.7," 30,789 ",18295,1079,23.17439863
73461,743,35.8," 42,321 ",20464,167,22.47644684
73463,3441,38.2," 48,125 ",23543,512,14.87939552
73481,982,41.8," 60,511 ",25779,177,18.02443992
73487,165,49.1," 20,682 ",14630,52,31.51515152
73491,777,30.8," 63,750 ",23837,154,19.81981982
73501,20390,35.5," 37,159 ",17865,4232,20.75527219
73503,10664,20.9," 50,772 ",16936,646,6.057764441
73505,49672,32.2," 46,810 ",24727,7832,15.76743437
73507,23322,34.1," 47,059 ",27251,4266,18.2917417
73520,134,40," 38,750 ",20523,19,14.17910448
73521,21316,33.4," 43,650 ",23581,3370,15.8097204
73526,2277,38.8," 53,199 ",26549,395,17.34738691
73527,5676,37.8," 70,530 ",31235,575,10.1303735
73528,618,37.4," 43,603 ",20732,121,19.57928803
73529,5435,39.7," 40,880 ",23318,792,14.57221711
73530,473,49.4," 34,063 ",24594,78,16.49048626
73531,398,37.2," 51,587 ",31566,33,8.291457286
73532,409,50.1," 52,813 ",24501,53,12.95843521
73533,28123,39.6," 42,422 ",24175,4483,15.94068912
73537,606,47.7," 33,750 ",20632,162,26.73267327
73538,5802,34.3," 74,485 ",29992,405,6.980351603
73539,228,40.6," 43,929 ",31610,15,6.578947368
73540,611,40.9," 58,750 ",19688,108,17.67594108
73541,2774,40.7," 54,792 ",25977,333,12.00432588
73542,4427,36.4," 35,781 ",18649,1055,23.83103682
73543,1707,36.6," 51,417 ",24467,119,6.971294669
73544,266,47.3," 50,156 ",26932,36,13.53383459
73546,1130,45.7," 41,168 ",20277,228,20.17699115
73547,2447,44.5," 39,167 ",17419,276,11.27911729
73548,442,47.2," (666,666,666)",32076,8,1.809954751
73549,236,50.8," 43,250 ",23830,7,2.966101695
73550,2337,40.1," 32,037 ",19870,389,16.64527172
73551,30,59.5," (666,666,666)",35843,5,16.66666667
73552,1562,41.5," 64,338 ",24719,258,16.51728553
73553,88,47.3," 127,500 ",38916,0,0
73554,3310,37.6," 34,150 ",20375,664,20.06042296
73555,210,47.1," 29,167 ",13937,45,21.42857143
73556,155,42.3," 36,000 ",19277,45,29.03225806
73557,288,54.7," 49,135 ",36605,32,11.11111111
73559,687,33.1," 37,292 ",17853,162,23.58078603
73560,736,38," 43,393 ",20182,167,22.69021739
73562,627,49.1," 51,750 ",24221,68,10.84529506
73564,417,45.5," 36,771 ",24221,87,20.86330935
73565,986,45," 33,421 ",16970,155,15.72008114
73566,1935,43.4," 36,731 ",20880,293,15.14211886
73567,803,39.1," 45,450 ",20015,214,26.65006227
73568,1094,49.3," 33,036 ",19749,216,19.7440585
73569,557,44.6," 37,500 ",21606,95,17.0556553
73570,1072,48.2," 42,875 ",26650,139,12.96641791
73571,177,44.4," 75,313 ",30564,0,0
73572,3782,39.2," 49,324 ",22053,639,16.89582232
73573,2585,44.2," 34,102 ",21051,495,19.14893617
73601,10530,37.4," 50,152 ",22544,1332,12.64957265
73620,953,41.8," 50,833 ",24849,70,7.345225603
73622,178,50.3," 39,583 ",24802,19,10.6741573
73624,2208,28.1," 51,424 ",21490,301,13.63224638
73625,615,41.7," 55,625 ",28074,93,15.12195122
73626,978,38.7," 37,891 ",21142,214,21.88139059
73627,622,33.1," 45,982 ",29304,32,5.144694534
73628,1666,33.8," 56,845 ",26711,202,12.12484994
73632,3437,35.9," 54,085 ",27077,610,17.74803608
73638,283,38.9," 50,156 ",42033,14,4.946996466
73639,536,55.9," 34,792 ",23657,128,23.88059701
73641,721,36," 37,125 ",21871,130,18.03051318
73642,164,57.9," 47,500 ",42087,15,9.146341463
73644,14884,33," 56,987 ",28075,1873,12.5839828
73645,1615,39," 37,813 ",20471,462,28.60681115
73646,426,37.6," 37,986 ",23632,157,36.85446009
73647,712,37.6," 52,250 ",30322,41,5.758426966
73650,1111,31.2," 36,645 ",18369,367,33.03330333
73651,4060,39.9," 41,563 ",23865,910,22.4137931
73654,672,43.3," 48,750 ",29302,81,12.05357143
73655,787,50.9," 40,625 ",23579,88,11.18170267
73658,198,41.1," 72,656 ",26767,11,5.555555556
73659,167,52.2," 62,083 ",27381,16,9.580838323
73660,376,54.7," 41,875 ",27811,39,10.37234043
73661,472,43.1," 53,295 ",22239,46,9.745762712
73662,6498,39.8," 40,616 ",20224,748,11.51123423
73663,1338,35.7," 46,406 ",21157,209,15.62032885
73664,1117,46.6," 42,813 ",23204,168,15.04028648
73666,271,35.1," 49,821 ",21005,7,2.58302583
73667,599,47.8," 55,625 ",33441,78,13.02170284
73669,1650,37.4," 56,000 ",28356,291,17.63636364
73673,280,42.5," 53,750 ",30685,31,11.07142857
73701,24571,33.6," 39,287 ",17937,4960,20.1863986
73703,29658,37.7," 59,303 ",30875,2052,6.918875177
73705,322,23.2," (666,666,666)",23922,0,0
73716,516,53.1," 52,500 ",27718,61,11.82170543
73717,6890,32.6," 56,940 ",28029,798,11.5820029
73718,641,41.4," 59,297 ",27662,71,11.07644306
73719,35,30.8," 61,500 ",30017,3,8.571428571
73720,170,51.1," 51,250 ",30712,6,3.529411765
73722,569,33.3," 80,625 ",54142,21,3.690685413
73724,980,36.7," 50,000 ",24040,186,18.97959184
73726,606,36.5," 58,603 ",23629,49,8.085808581
73727,205,43.6," 86,875 ",36887,0,0
73728,1801,45.8," 47,054 ",34689,291,16.15769017
73729,568,43.5," 55,750 ",35440,56,9.85915493
73730,816,34.9," 52,171 ",25516,81,9.926470588
73731,90,62.5," 53,000 ",31767,8,8.888888889
73733,318,42.7," 50,813 ",25864,48,15.09433962
73734,998,30.4," 52,125 ",24701,61,6.112224449
73735,657,35.5," 45,938 ",23038,164,24.96194825
73736,561,38.8," 61,250 ",26882,32,5.704099822
73737,3393,41.6," 49,871 ",27115,474,13.96993811
73738,1107,38.7," 45,000 ",22247,108,9.756097561
73739,366,48.9," 62,083 ",28611,64,17.4863388
73741,1719,44.4," 51,513 ",13616,82,4.770215241
73742,4347,37," 59,118 ",28926,461,10.60501495
73743,217,36.9," 67,000 ",28012,11,5.069124424
73744,176,53.4," (666,666,666)",23876,27,15.34090909
73746,16,52.8," (666,666,666)",9513,8,50
73747,387,29.3," 50,417 ",30545,160,41.34366925
73749,381,48.5," 55,000 ",30103,43,11.28608924
73750,7140,39.8," 62,803 ",30099,564,7.899159664
73753,365,41.6," 40,000 ",26339,13,3.561643836
73754,1199,38," 58,500 ",24599,141,11.75979983
73755,772,54.7," 37,794 ",30607,143,18.52331606
73756,270,55.7," 81,484 ",36878,4,1.481481481
73757,200,45.3," 48,750 ",24619,23,11.5
73758,114,40.5," 74,375 ",33732,8,7.01754386
73759,1606,43.6," 54,000 ",28117,116,7.222914072
73760,396,44.3," 36,250 ",20048,52,13.13131313
73761,437,51.4," 65,000 ",28595,49,11.21281465
73762,2160,38.6," 76,477 ",34813,163,7.546296296
73763,1496,41.3," 42,056 ",21034,160,10.69518717
73764,122,41.3," 65,000 ",33249,0,0
73766,1233,37.4," 50,526 ",24744,122,9.894566099
73768,1797,34.7," 55,500 ",26114,202,11.24095715
73771,445,54," 47,440 ",32331,21,4.719101124
73772,4669,40.7," 51,516 ",18884,441,9.445277361
73773,1799,39.9," 53,542 ",21604,274,15.23068371
73801,14987,34.7," 60,349 ",28801,1901,12.68432642
73832,1003,44.4," 54,821 ",35204,107,10.66799601
73834,1671,47.4," 43,281 ",24053,173,10.35308199
73835,262,40.5," 42,679 ",26779,23,8.778625954
73838,288,56.2," 50,357 ",30833,24,8.333333333
73840,770,47.8," 50,750 ",27768,71,9.220779221
73841,1313,40.1," 41,000 ",9247,100,7.61614623
73842,536,43.5," 54,712 ",28444,36,6.71641791
73843,868,42.4," 53,250 ",23738,153,17.62672811
73844,232,44.1," 37,656 ",39412,32,13.79310345
73848,2220,37.7," 60,156 ",26562,390,17.56756757
73851,102,25.9," (666,666,666)",32756,15,14.70588235
73852,3019,34.3," 58,092 ",24131,437,14.47499172
73853,582,43.7," 71,023 ",27411,64,10.99656357
73855,78,56.5," 56,111 ",31499,9,11.53846154
73857,717,46.4," 68,750 ",38706,29,4.044630404
73858,1558,40.5," 50,855 ",27726,320,20.53915276
73859,1591,42.2," 47,125 ",26044,247,15.52482715
73860,1684,39.4," 60,302 ",25213,219,13.00475059
73901,177,27.6," (666,666,666)",20532,0,0
73931,574,35," 53,854 ",26587,27,4.703832753
73932,2271,41.6," 52,407 ",27468,207,9.114927345
73933,1487,44.5," 46,343 ",28472,213,14.32414257
73937,220,35.3," 55,000 ",24626,38,17.27272727
73938,710,43.1," 53,472 ",21493,132,18.5915493
73939,1585,25.4," 43,611 ",22046,364,22.96529968
73942,13847,33," 53,570 ",23159,1595,11.51874052
73944,465,32.6," 45,313 ",19522,73,15.69892473
73945,2995,32.9," 50,675 ",23146,422,14.09015025
73946,80,53.5," 17,708 ",6706,56,70
73947,431,43.9," 37,308 ",20838,44,10.20881671
73949,1440,38.8," 47,330 ",24939,168,11.66666667
73950,1461,42.2," 55,580 ",25010,85,5.817932923
73951,1237,31," 45,208 ",23569,232,18.75505255
74001,315,39.8," 34,583 ",19901,66,20.95238095
74002,1988,45.3," 45,963 ",25954,303,15.24144869
74003,14813,36.3," 36,287 ",22147,3296,22.25072571
74006,26484,41.9," 60,696 ",33953,2340,8.835523335
74008,25888,35.2," 73,268 ",33958,1513,5.844406675
74010,11004,38," 40,310 ",20958,1931,17.5481643
74011,26475,40.6," 74,302 ",35765,2234,8.438149197
74012,61534,35.7," 65,802 ",29100,4838,7.862320018
74014,37549,37.2," 71,728 ",29671,2388,6.359690005
74015,8696,39," 57,524 ",29332,878,10.09659614
74016,6021,42.7," 49,085 ",23070,901,14.96429165
74017,28004,40," 49,666 ",25204,3628,12.9552921
74019,18459,37.9," 63,556 ",30621,1337,7.243079257
74020,7214,42.8," 48,316 ",24687,888,12.30939839
74021,18865,36.9," 69,813 ",28138,1091,5.783196395
74022,1968,43.6," 51,995 ",25609,171,8.68902439
74023,11400,37.9," 42,017 ",20675,2052,18
74026,942,34.2," 45,962 ",18773,195,20.70063694
74027,976,40.7," 33,393 ",20477,203,20.79918033
74028,1765,41.2," 42,625 ",20047,193,10.93484419
74029,5076,41.5," 40,609 ",22877,925,18.22301024
74030,3733,42.1," 38,051 ",22118,540,14.46557728
74032,2022,45.5," 49,491 ",24421,165,8.160237389
74033,10956,31.6," 61,194 ",24908,1220,11.13545089
74034,146,40.8," 27,500 ",18923,39,26.71232877
74035,4248,42.4," 35,699 ",14953,687,16.17231638
74036,7047,39.7," 58,427 ",26021,674,9.564353626
74037,16660,35.3," 85,336 ",33427,798,4.789915966
74038,2094,45.1," 46,974 ",22233,298,14.23113658
74039,3913,37.9," 42,708 ",21877,640,16.35573729
74041,2331,34.9," 53,000 ",25902,253,10.85371085
74042,479,35.9," 32,778 ",18793,130,27.13987474
74044,7549,40.4," 49,000 ",23441,1086,14.38601139
74045,355,39.1," 60,357 ",23401,9,2.535211268
74046,93,48.3," 38,125 ",19120,19,20.43010753
74047,6812,40.2," 47,282 ",23566,988,14.50381679
74048,6231,42.4," 39,683 ",19506,1273,20.43010753
74050,373,44.5," 27,292 ",12755,193,51.74262735
74051,1847,48.7," 55,833 ",30832,185,10.01624256
74052,1101,37.8," 34,792 ",18626,182,16.53042688
74053,4780,34.6," 64,145 ",27593,289,6.046025105
74054,852,32.9," 44,861 ",16299,133,15.61032864
74055,42764,35.7," 71,592 ",32926,3156,7.380039285
74056,5432,41.8," 35,168 ",19231,1107,20.37923417
74058,4095,41.3," 43,065 ",21551,698,17.04517705
74059,5262,31.4," 44,279 ",21948,889,16.89471684
74060,492,46.5," 32,625 ",18800,138,28.04878049
74061,2063,48.2," 50,179 ",26232,176,8.531265148
74062,869,48.9," 43,350 ",23610,125,14.38434983
74063,31061,40.9," 54,779 ",27113,3385,10.89791056
74066,32338,39.1," 51,735 ",24436,4279,13.23211083
74068,57,28.5," 35,313 ",10693,19,33.33333333
74070,14926,38.8," 52,123 ",24776,2100,14.06940908
74071,135,41.3," 48,571 ",19985,23,17.03703704
74072,1863,39.8," 47,875 ",25756,165,8.85668277
74073,5718,38.6," 55,349 ",26685,602,10.5281567
74074,31550,25.9," 40,749 ",25598,8054,25.52773376
74075,25099,24.7," 30,290 ",20706,7486,29.82588948
74078,2377,19.4," (666,666,666)",2899,0,0
74079,4357,41.8," 48,582 ",25272,511,11.72825339
74080,2936,39.1," 61,400 ",26330,385,13.11307902
74081,1748,45.2," 41,367 ",20023,293,16.76201373
74082,60,28," 43,125 ",24912,16,26.66666667
74083,1020,47.4," 45,938 ",24514,200,19.60784314
74084,604,38.6," 39,643 ",18806,91,15.06622517
74085,2336,42.5," 41,731 ",22293,367,15.71061644
74103,2066,33.3," 74,773 ",23116,159,7.696030978
74104,11975,30.1," 38,647 ",26784,2811,23.47390397
74105,25348,41," 47,849 ",43590,3746,14.77828626
74106,18225,33.3," 23,648 ",13993,7637,41.90397805
74107,19867,35.7," 37,283 ",21125,5226,26.30492777
74108,7154,33.8," 42,239 ",19053,1785,24.95107632
74110,14700,30.6," 27,118 ",12787,5687,38.68707483
74112,20581,35.5," 41,474 ",22979,4136,20.09620524
74114,16125,42.8," 70,210 ",53029,1156,7.168992248
74115,23331,30.4," 31,376 ",14656,7263,31.13025588
74116,4197,28.9," 34,926 ",17103,1291,30.76006671
74117,124,24.3," 93,750 ",34485,0,0
